Vendal® retard tabl. powl. o przedł. uwalnianiu(200 mg) - 30 szt.,0.00
Vendal® retard tabl. powl. o przedł. uwalnianiu(30 mg) - 30 szt.,3.66
Vendal® retard tabl. powl. o przedł. uwalnianiu(60 mg) - 30 szt.,0.00
Venescin® forte tabl. drażowane - 30 szt.,17.60
Venescin® tabl. drażowane - 30 szt.,8.81
Venescin® żel - tuba 40 g,14.25
"Venlafaxine Bluefish XL kaps. o przedł. uwalnianiu, twarde(150 mg) - 28 szt.",7.27
"Venlafaxine Bluefish XL kaps. o przedł. uwalnianiu, twarde(75 mg) - 28 szt.",3.93
Venlectine kaps. o przedł. uwalnianiu(150 mg) - 28 szt.,16.61
"Venlectine kaps. o przedł. uwalnianiu(37,5 mg) - 28 szt.",5.13
Venlectine kaps. o przedł. uwalnianiu(75 mg) - 28 szt.,9.13
Venofer® roztw. do wstrz. i (lub) inf.(20 mg Fe 3+/ml) - 5 amp. 5 ml,482.55
Venoforton płyn doustny - but. 125 g,19.62
Viagra™ tabl. powl.(100 mg) - 8 szt.,390.41
Viagra™ tabl. powl.(25 mg) - 2 szt.,93.86
Viagra™ tabl. powl.(25 mg) - 4 szt.,185.53
Viagra™ tabl. powl.(50 mg) - 2 szt.,112.57
Viagra™ tabl. powl.(50 mg) - 4 szt.,215.20
Viavardis tabl. powl.(10 mg) - 4 szt.,35.17
Viavardis tabl. powl.(20 mg) - 4 szt.,39.76
"Vibin mini tabl. powl.(3 mg+0,02 mg) - 28 szt.",39.75
"Vibin mini tabl. powl.(3 mg+0,02 mg) - 84 szt",100.60
"Vibin tabl. powl.(3 mg+0,03 mg) - 28 szt.",38.90
"Vibin tabl. powl.(3 mg+0,03 mg) - 84 szt.",98.36
Vibomil krople multiwitaminowe krople doustne - but. 10 ml,15.22
Vicebrol® Forte tabl.(10 mg) - 30 szt.,21.75
Vicebrol® Forte tabl.(10 mg) - 90 szt.,47.68
Vicebrol® tabl.(5 mg) - 100 szt.,29.28
Vicebrol® tabl.(5 mg) - 50 szt.,19.46
Vicks AntiGrip Complex proszek do sporz. roztw. doustnego(500 mg+200 mg+10 mg) - 10 saszetek,22.12
Vicks AntiGrip Complex proszek do sporz. roztw. doustnego(500 mg+200 mg+10 mg) - 5 saszetek,13.34
Venolan® kaps. twarde(300 mg) - 50 szt.,35.88
Venomenhal® proszek i rozp. do sporz. roztw. do wstrz.(120 µg) - zest. do lecz. podst. i podtrz. - 6 fiol.+ rozp.,1400.00
"Venomenhal® proszek i rozp. do sporz. roztw. do wstrz.(120 µg) - zest. do sporz. rozcień. - 10 fiol. rozp. 4,5 ml",1400.00
Venoruton® 300 kaps. twarde(300 mg) - 50 szt.,49.99
Venoruton® forte tabl.(500 mg) - 60 szt.,47.99
Venosan caps kaps. - 60 szt.,26.50
"Venosan zioła do zaparzania - 20 saszetek po 2,5 g",12.09
Venotrex kaps.(200 mg) - 64 szt.,40.96
Venotrex kaps.(300 mg) - 50 szt.,45.00
"Venożel® żel((1,2 g+1 g+0,5 g)/100 g) - tuba 100 g",26.28
"Venożel® żel((1,2 g+1 g+0,5 g)/100 g) - tuba 50 g",16.47
"Ventazol kaps. dojelitowe, twarde(20 mg) - 28 szt.",8.77
Venter tabl.(1 g) - 50 szt.,10.55
"Ventolin® aerozol inhalacyjny, zaw.(100 µg/dawkę) - 200 dawek",3.20
Ventolin® Dysk proszek do inh.(200 µg/dawkę) - 60 dawek,12.38
"Vicks MedDex o smaku miodu na kaszel suchy syrop(1,33 mg/ml) - but. 120 ml",18.67
"Vicks Sinex Aloes i Eukaliptus aerozol do nosa, roztw.(0,5 mg/ml) - but. 15 ml",23.23
Vicks VapoRub maść - 100 g,33.74
Vicks VapoRub maść - 50 g,22.02
Victoza roztw. do wstrz.(6 mg/ml) - 2 wstrzykiwacze 3 ml,653.38
Vidigla tabl. - 30 szt.,26.20
Vidisic® żel do oczu(2 mg/g) - tuba 10 g,23.93
Vidotin tabl.(4 mg) - 30 szt.,5.78
Vidotin tabl.(8 mg) - 30 szt.,11.22
"Vigamox krople do oczu, roztw.(5 mg/ml) - but. 5 ml",39.37
Vigantoletten®  500 tabl.(500 j.m.) - 30 szt.,14.05
Vigantoletten® 1000 tabl.(1000 j.m.) - 30 szt.,30.50
Vigantoletten® 1000 tabl.(1000 j.m.) - 90 szt.,38.50
Vilpin® Combi tabl.(10 mg+10 mg) - 30 szt.,24.25
Vilpin® Combi tabl.(10 mg+5 mg) - 30 szt.,24.25
Vilpin® Combi tabl.(5 mg+10 mg) - 30 szt.,15.17
"Ventolin® roztw. do nebulizacji(1 mg/ml) - 20 amp. 2,5 ml",15.47
"Ventolin® roztw. do nebulizacji(2 mg/ml) - 20 amp. 2,5 ml",17.80
Veral® żel(10 mg/g) - 100 g,20.98
Veral® żel(10 mg/g) - 55 g,14.50
Verbascon® baby kaps. twist-off - 20 szt.,16.00
Verbascon® Kids proszek - 10 saszetek,14.00
Verbascon® proszek - 10 saszetek po 5 g,11.00
Vercef® granulat do sporz. zaw. doustnej(250 mg/5 ml) - but. 100 ml,15.71
Vercef® granulat do sporz. zaw. doustnej(250 mg/5 ml) - but. 75 ml,12.09
Veregen maść(100 mg/g) - 15 g,227.28
Verhist tabl.(24 mg) - 60 szt.,38.57
Vermox® tabl.(100 mg) - 6 szt.,3.20
"Verorab proszek i rozp. do sporz. zaw. do wstrz.(2,5 j.m./0,5 ml) - 1 fiolka + 1 strzyk. z rozp.",168.75
Verospiron® kaps.(100 mg) - 30 szt.,6.32
Verospiron® kaps.(50 mg) - 30 szt.,4.86
Vilpin® Combi tabl.(5 mg+5 mg) - 30 szt.,15.17
Vilpin® tabl.(10 mg) - 30 szt. (3 blistry x 10),5.74
Vilpin® tabl.(5 mg) - 30 szt. (3 blistry x 10),2.90
Vimpat syrop(10 mg/ml) - but. 200 ml,3.20
Vimpat tabl. powl.(100 mg) - 56 szt.,235.71
Vimpat tabl. powl.(150 mg) - 56 szt.,348.37
Vimpat tabl. powl.(200 mg) - 56 szt.,461.37
Vimpat tabl. powl.(50 mg) - 14 szt.,33.98
Vinblastin-Richter proszek i rozp. do sporz. roztw. do wstrz.(5 mg) - 10 fiolek + rozp.,323.96
Vincristin-Richter proszek i rozp. do sporz. roztw. do wstrz.(1 mg) - 10 fiolek + rozp.,388.74
Vinpocetine Espefa Forte tabl.(10 mg) - 30 szt.,14.20
Verospiron® tabl.(25 mg) - 20 szt.,4.09
Verpin tabl.(100 mg) - 30 szt.,3.20
Verpin tabl.(100 mg) - 60 szt.,3.20
Verpin tabl.(25 mg) - 30 szt.,3.43
Verpin tabl.(50 mg) - 30 szt.,3.20
Verrucutan roztw. na skórę((5 mg+100 mg)/g) - but. 13 ml,40.24
Verrumal® płyn na skórę((100 mg+5 mg)/g) - but. 13 ml,47.62
Versatis® plaster leczniczy(50 mg/g) - 30 szt. 10 cm x 14 cm,389.45
Versatis® plaster leczniczy(50 mg/g) - 5 szt. 10 cm x 14 cm,71.00
Vertix tabl.(16 mg) - 60 szt.,58.78
Vertix tabl.(24 mg) - 50 szt.,58.78
Vertix tabl.(8 mg) - 100 szt.,58.78
Vesanoid® kaps.(10 mg) - 100 szt.,1191.89
Vesicare  5 mg tabl. powl.(5 mg) - 30 szt.,50.37
Vesicare 10 mg tabl. powl.(10 mg) - 30 szt.,39.76
Vesisol tabl. powl.(10 mg) - 30 szt.,11.27
Vesisol tabl. powl.(5 mg) - 30 szt.,6.65
Vesoligo tabl. powl.(10 mg) - 30 szt.,14.81
Vesoligo tabl. powl.(5 mg) - 30 szt.,8.41
Vinpocetine Espefa Forte tabl.(10 mg) - 90 szt.,20.49
Vinpocetine Espefa tabl.(5 mg) - 100 szt.,16.38
Vinpocetine Espefa tabl.(5 mg) - 50 szt.,10.00
Vinpocetine Hasco tabl.(5 mg) - 100 szt.,33.26
Vinpocetine Hasco tabl.(5 mg) - 50 szt.,20.66
VinpoHasco tabl.(5 mg) - 100 szt.,14.19
Vinpotaxer tabl.(5 mg) - 50 szt.,14.49
Vinpoton® tabl.(5 mg) - 50 szt.,18.99
Vinpoton® tabl.(5 mg) - 90 szt.,27.57
Vinpoven forte tabl.(10 mg) - 180 szt.,46.63
Vinpoven forte tabl.(10 mg) - 90 szt.,24.99
Vinpoven tabl.(5 mg) - 100 szt.,18.52
Vinpoven tabl.(5 mg) - 200 szt.,32.40
Vinpoven tabl.(5 mg) - 50 szt.,11.57
Viprosal® B maść - tuba 50 g,12.96
Vessel Due® F kaps. miękkie(250 LSU) - 50 szt.,63.41
Vessel Due® F roztw. do wstrz.(300 LSU/ml) - 10 amp. 2 ml,112.01
Vestibo tabl.(16 mg) - 60 szt.,68.95
Vestibo tabl.(24 mg) - 50 szt.,66.81
Vestibo tabl.(24 mg) - 60 szt.,71.42
Vestibo tabl.(8 mg) - 100 szt.,68.95
Vetira konc. do sporz. roztw. do inf.(100 mg/ml) - 10 fiolek 5 ml,446.26
Vetira roztw. doustny(100 mg/ml) - but. 150 ml,5.57
Vetira roztw. doustny(100 mg/ml) - but. 300 ml,4.33
Vetira tabl. powl.(1 g) - 50 szt.,31.54
Vetira tabl. powl.(250 mg) - 50 szt.,12.53
Vetira tabl. powl.(500 mg) - 50 szt.,20.32
Vetira tabl. powl.(750 mg) - 50 szt.,24.87
Vfend proszek do sporz. roztw. do inf.(200 mg) - 1 fiolka,845.86
Vfend tabl. powl.(50 mg) - 20 szt.,1300.00
Viagra™ tabl. powl.(100 mg) - 2 szt.,134.83
Viagra™ tabl. powl.(100 mg) - 4 szt.,259.74
Viregyt® K kaps.(100 mg) - 50 szt.,6.08
"Virgan żel do oczu(1,5 mg/g) - tuba 5 g",57.99
Viru-Merz® żel(10 mg/g) - tuba 2 g,16.50
"Viru-POS® maść do oczu(30 mg/g) - tuba 4,5 g",21.95
Visanne tabl.(2 mg) - 28 szt.,3.20
Visastin kaps. - 30 szt.,34.00
"Visine® Classic krople do oczu, roztw.(0,5 mg/ml) - but. 15 ml",20.77
Visipaque roztwór do wstrz.(270 mg/ml) - 10 but. 100 ml,1388.93
"Vistabel proszek do sporz. roztw. do wstrz.(4 j. Allergan/0,1 ml) - 1 fiolka 50 j. Allergan",705.67
Vita buer D3 + K2 kaps. - 30 szt.,17.81
Vita buer D3 2000 j.m. kaps. - 120 szt.,18.43
Vita Buerlecithin® płyn doustny - but. 1000 ml,37.56
Vita D® aerozol do stos. w jamie ustnej(400 j.m.) - but. 10 ml,31.13
VitA POS® maść do oczu(250 j.m./g) - tuba 5 g,21.25
Viagra™ tabl. powl.(100 mg) - 8 szt.,390.41
Viagra™ tabl. powl.(25 mg) - 2 szt.,93.86
Viagra™ tabl. powl.(25 mg) - 4 szt.,185.53
Viagra™ tabl. powl.(50 mg) - 2 szt.,112.57
Viagra™ tabl. powl.(50 mg) - 4 szt.,215.20
Viavardis tabl. powl.(10 mg) - 4 szt.,35.17
Viavardis tabl. powl.(20 mg) - 4 szt.,39.76
"Vibin mini tabl. powl.(3 mg+0,02 mg) - 28 szt.",39.75
"Vibin mini tabl. powl.(3 mg+0,02 mg) - 84 szt",100.60
"Vibin tabl. powl.(3 mg+0,03 mg) - 28 szt.",38.90
"Vibin tabl. powl.(3 mg+0,03 mg) - 84 szt.",98.36
Vibomil krople multiwitaminowe krople doustne - but. 10 ml,15.22
Vicebrol® Forte tabl.(10 mg) - 30 szt.,21.75
Vicebrol® Forte tabl.(10 mg) - 90 szt.,47.68
Vicebrol® tabl.(5 mg) - 100 szt.,29.28
Vicebrol® tabl.(5 mg) - 50 szt.,19.46
Vicks AntiGrip Complex proszek do sporz. roztw. doustnego(500 mg+200 mg+10 mg) - 10 saszetek,22.12
Vicks AntiGrip Complex proszek do sporz. roztw. doustnego(500 mg+200 mg+10 mg) - 5 saszetek,13.34
Vitacon® roztw. do wstrz.(10 mg/ml) - 10 amp. 1 ml,23.34
Vitacon® tabl. drażowane(10 mg) - 30 szt.,3.20
Vitalipid® N Adult konc. do sporz. emulsji do inf.(Adult) - 10 amp. 10 ml,246.84
Vitamina C Synteza kaps. twarde(500 mg) - 10 szt.,5.18
Vitaminum A + D3 Medana płyn doustny((20000 j.m.+10000 j.m.)/ml) - but. 10 ml,6.05
Vitaminum A + E Medana kaps. elast.(2500 j.m.+200 mg) - 20 szt.,4.34
Vitaminum A + E Medana kaps. elast.(2500 j.m.+200 mg) - 40 szt.,6.91
Vitaminum A + E Synteza kaps. miękkie(30000 j.m.+70 mg) - 30 szt.,8.58
Vitaminum A 12 000 + E 70 Hasco kaps.(12000 j.m.+70 mg) - 30 szt.,4.28
Vitaminum A 2000 + D3 400 Hasco kaps. miękkie(400 j.m.+2000 j.m.) - 50 szt.,6.35
Vitaminum A 30 000 + E 70 Hasco kaps.(30000 j.m.+70 mg) - 30 szt.,3.83
Vitaminum A Hasco kaps. miękkie(12 000 j.m.) - 50 szt.,4.34
Vitaminum A Hasco kaps. miękkie(2 500 j.m.) - 50 szt.,4.51
"Vitaminum A Hasco krople doustne, roztw.(45 000 j.m./ml) - but. 10 ml",5.85
Vitaminum A Medana płyn doustny(50 000 j.m./ml) - but. 10 ml,5.45
Vitaminum A+E Omega Pharma kaps. miękkie(30000 j.m.+70 mg) - 30 szt.,4.30
Vitaminum B compositum tabl. drażowane - 50 szt.,4.56
Vitaminum B12 WZF roztw. do wstrz.(100 µg/ml) - 10 amp. 1 ml,10.79
Vitaminum B12 WZF roztw. do wstrz.(1000 µg/2 ml) - 5 amp. 2 ml,2.47
"Vicks MedDex o smaku miodu na kaszel suchy syrop(1,33 mg/ml) - but. 120 ml",18.67
"Vicks Sinex Aloes i Eukaliptus aerozol do nosa, roztw.(0,5 mg/ml) - but. 15 ml",23.23
Vicks VapoRub maść - 100 g,33.74
Vicks VapoRub maść - 50 g,22.02
Victoza roztw. do wstrz.(6 mg/ml) - 2 wstrzykiwacze 3 ml,653.38
Vidigla tabl. - 30 szt.,26.20
Vidisic® żel do oczu(2 mg/g) - tuba 10 g,23.93
Vidotin tabl.(4 mg) - 30 szt.,5.78
Vidotin tabl.(8 mg) - 30 szt.,11.22
"Vigamox krople do oczu, roztw.(5 mg/ml) - but. 5 ml",39.37
Vigantoletten®  500 tabl.(500 j.m.) - 30 szt.,14.05
Vigantoletten® 1000 tabl.(1000 j.m.) - 30 szt.,30.50
Vigantoletten® 1000 tabl.(1000 j.m.) - 90 szt.,38.50
Vilpin® Combi tabl.(10 mg+10 mg) - 30 szt.,24.25
Vilpin® Combi tabl.(10 mg+5 mg) - 30 szt.,24.25
Vilpin® Combi tabl.(5 mg+10 mg) - 30 szt.,15.17
Vitaminum B1 Polfarmex tabl.(25 mg) - 50 szt.,4.99
Vitaminum B1 Polfarmex tabl.(3 mg) - 50 szt.,3.49
Vitaminum B1 Richter tabl.(25 mg) - 50 szt.,4.76
Vitaminum B1 Richter tabl.(3 mg) - 50 szt.,3.59
Vitaminum B2 Teva tabl. drażowane(3 mg) - 50 szt.,4.78
Vitaminum B6 Polfarmex tabl.(50 mg) - 50 szt.,4.61
Vitaminum B6 Teva roztw. do wstrz.(25 mg/ml) - 5 amp. 2 ml,13.06
Vitaminum B6 Teva tabl.(50 mg) - 50 szt.,5.06
Vitaminum C Teva tabl. powl.(200 mg) - 50 szt.,6.45
Vitaminum C-Herbapol Wrocław tabl. drażowane(100 mg) - 30 szt.,3.62
Vitaminum C-Herbapol Wrocław tabl. drażowane(100 mg) - 60 szt.,5.62
Vitaminum E 300 mg kaps. miękkie(300 mg) - 30 szt.,10.22
Vitaminum E 400 mg Hasco kaps. miękkie(400 mg) - 30 szt.,10.71
Vitaminum E Hasco kaps. miękkie(100 mg) - 30 szt.,4.30
"Vitaminum E Hasco krople doustne, roztw.(300 mg/ml) - but. 10 ml",10.07
Vitaminum E Medana kaps. elast.(100 mg) - 30 szt.,3.56
Vitaminum E Medana kaps. elast.(200 mg) - 20 szt.,4.58
Vitaminum E Medana kaps. elast.(300 mg) - 20 szt.,9.46
Vitaminum E Medana kaps. elast.(400 mg) - 30 szt.,10.43
Vitaminum E Medana płyn doustny(300 mg/ml) - but. 10 ml,9.24
Vilpin® Combi tabl.(5 mg+5 mg) - 30 szt.,15.17
Vilpin® tabl.(10 mg) - 30 szt. (3 blistry x 10),5.74
Vilpin® tabl.(5 mg) - 30 szt. (3 blistry x 10),2.90
Vimpat syrop(10 mg/ml) - but. 200 ml,3.20
Vimpat tabl. powl.(100 mg) - 56 szt.,235.71
Vimpat tabl. powl.(150 mg) - 56 szt.,348.37
Vimpat tabl. powl.(200 mg) - 56 szt.,461.37
Vimpat tabl. powl.(50 mg) - 14 szt.,33.98
Vinblastin-Richter proszek i rozp. do sporz. roztw. do wstrz.(5 mg) - 10 fiolek + rozp.,323.96
Vincristin-Richter proszek i rozp. do sporz. roztw. do wstrz.(1 mg) - 10 fiolek + rozp.,388.74
Vinpocetine Espefa Forte tabl.(10 mg) - 30 szt.,14.20
Vitaminum E Omega Pharma kaps. miękkie(100 mg) - 30 szt.,4.10
Vitaminum E Omega Pharma kaps. miękkie(400 mg) - 30 szt.,9.69
Vitaminum E Synteza kaps. miękkie(200 mg) - 30 szt.,8.81
Vitaminum PP 200 Polfarmex tabl.(200 mg) - 20 szt. (1 blister x 20),8.23
Vitaminum PP 50 Polfarmex tabl.(50 mg) - 20 szt.,8.23
Vitaminum PP Omega Pharma tabl.(50 mg) - 20 szt.,1.62
Vitella Ictamo krem - 30 g,29.43
Vitella Ictamo krem - 75 g,58.84
Vitella Treox żel - 15 ml,31.74
Vitis GG Family proszek doustny smak truskawkowo-malinowy - 10 saszetek,12.89
Vitis GG kapsułki kaps. - 40 szt.,19.99
Vitis GG krople krople - 8 ml,18.89
Vitole® D 2000 IU kaps. miękkie(2000 j.m.) - 30 szt.,14.21
Vitole® D 2000 IU kaps. miękkie(2000 j.m.) - 60 szt.,25.28
Vinpocetine Espefa Forte tabl.(10 mg) - 90 szt.,20.49
Vinpocetine Espefa tabl.(5 mg) - 100 szt.,16.38
Vinpocetine Espefa tabl.(5 mg) - 50 szt.,10.00
Vinpocetine Hasco tabl.(5 mg) - 100 szt.,33.26
Vinpocetine Hasco tabl.(5 mg) - 50 szt.,20.66
VinpoHasco tabl.(5 mg) - 100 szt.,14.19
Vinpotaxer tabl.(5 mg) - 50 szt.,14.49
Vinpoton® tabl.(5 mg) - 50 szt.,18.99
Vinpoton® tabl.(5 mg) - 90 szt.,27.57
Vinpoven forte tabl.(10 mg) - 180 szt.,46.63
Vinpoven forte tabl.(10 mg) - 90 szt.,24.99
Vinpoven tabl.(5 mg) - 100 szt.,18.52
Vinpoven tabl.(5 mg) - 200 szt.,32.40
Vinpoven tabl.(5 mg) - 50 szt.,11.57
Viprosal® B maść - tuba 50 g,12.96
Viregyt® K kaps.(100 mg) - 50 szt.,6.08
"Virgan żel do oczu(1,5 mg/g) - tuba 5 g",57.99
Viru-Merz® żel(10 mg/g) - tuba 2 g,16.50
"Viru-POS® maść do oczu(30 mg/g) - tuba 4,5 g",21.95
Visanne tabl.(2 mg) - 28 szt.,3.20
Visastin kaps. - 30 szt.,34.00
"Visine® Classic krople do oczu, roztw.(0,5 mg/ml) - but. 15 ml",20.77
Visipaque roztwór do wstrz.(270 mg/ml) - 10 but. 100 ml,1388.93
"Vistabel proszek do sporz. roztw. do wstrz.(4 j. Allergan/0,1 ml) - 1 fiolka 50 j. Allergan",705.67
Vita buer D3 + K2 kaps. - 30 szt.,17.81
Vita buer D3 2000 j.m. kaps. - 120 szt.,18.43
Vita Buerlecithin® płyn doustny - but. 1000 ml,37.56
Vita D® aerozol do stos. w jamie ustnej(400 j.m.) - but. 10 ml,31.13
VitA POS® maść do oczu(250 j.m./g) - tuba 5 g,21.25
Vitole® D 2000 IU kaps. miękkie(2000 j.m.) - 90 szt.,41.06
Vitole® D 4000 IU kaps. miękkie(4000 m.j.) - 60 szt.,22.19
Vitole® D 4000 IU kaps. miękkie(4000 m.j.) - 90 szt.,33.28
Vitroft kaps. - 30 szt.,30.40
Vitroft kaps. - 90 szt.,65.40
Vitrum® Calcium 1250 + Vitamin D3 tabl. 1250 + Vitaminum D3 - 120 szt.,48.64
Vitrum® Calcium 1250 + Vitamin D3 tabl. 1250 + Vitaminum D3 - 60 szt.,30.48
Vitrum® D3 Forte kaps. - 120 szt.,37.70
Vitrum® D3 Forte kaps. - 60 szt.,25.21
Vitrum® D3 kaps. - 120 szt.,27.71
Vitrum® D3 kaps. - 60 szt.,18.39
Vitrum® Osteo tabl. - 100 szt.,39.75
Vitrum® Osteo tabl. - 60 szt.,32.09
"Vivace  2,5 mg tabl.(2,5 mg) - 30 szt.",3.62
"Vivace  2,5 mg tabl.(2,5 mg) - 90 szt.",10.01
Vivace  5 mg tabl.(5 mg) - 30 szt.,6.91
Vivace  5 mg tabl.(5 mg) - 90 szt.,19.20
Vitacon® roztw. do wstrz.(10 mg/ml) - 10 amp. 1 ml,23.34
Vitacon® tabl. drażowane(10 mg) - 30 szt.,3.20
Vitalipid® N Adult konc. do sporz. emulsji do inf.(Adult) - 10 amp. 10 ml,246.84
Vitamina C Synteza kaps. twarde(500 mg) - 10 szt.,5.18
Vitaminum A + D3 Medana płyn doustny((20000 j.m.+10000 j.m.)/ml) - but. 10 ml,6.05
Vitaminum A + E Medana kaps. elast.(2500 j.m.+200 mg) - 20 szt.,4.34
Vitaminum A + E Medana kaps. elast.(2500 j.m.+200 mg) - 40 szt.,6.91
Vitaminum A + E Synteza kaps. miękkie(30000 j.m.+70 mg) - 30 szt.,8.58
Vitaminum A 12 000 + E 70 Hasco kaps.(12000 j.m.+70 mg) - 30 szt.,4.28
Vitaminum A 2000 + D3 400 Hasco kaps. miękkie(400 j.m.+2000 j.m.) - 50 szt.,6.35
Vitaminum A 30 000 + E 70 Hasco kaps.(30000 j.m.+70 mg) - 30 szt.,3.83
Vitaminum A Hasco kaps. miękkie(12 000 j.m.) - 50 szt.,4.34
Vitaminum A Hasco kaps. miękkie(2 500 j.m.) - 50 szt.,4.51
"Vitaminum A Hasco krople doustne, roztw.(45 000 j.m./ml) - but. 10 ml",5.85
Vitaminum A Medana płyn doustny(50 000 j.m./ml) - but. 10 ml,5.45
Vitaminum A+E Omega Pharma kaps. miękkie(30000 j.m.+70 mg) - 30 szt.,4.30
Vitaminum B compositum tabl. drażowane - 50 szt.,4.56
Vitaminum B12 WZF roztw. do wstrz.(100 µg/ml) - 10 amp. 1 ml,10.79
Vitaminum B12 WZF roztw. do wstrz.(1000 µg/2 ml) - 5 amp. 2 ml,2.47
Vivace 10 mg tabl.(10 mg) - 30 szt.,12.80
Vivace 10 mg tabl.(10 mg) - 90 szt.,38.40
VivaCheck Ino test paskowy - 50 szt.,3.20
"Vivacor® tabl.(12,5 mg) - 30 szt. (3 blistry x 10)",9.01
"Vivacor® tabl.(12,5 mg) - 60 szt. (6 blistrów x 10)",17.89
Vivacor® tabl.(25 mg) - 30 szt. (3 blistry x 10),10.28
Vivacor® tabl.(25 mg) - 60 szt. (6 blistrów x 10),17.99
"Vivacor® tabl.(6,25 mg) - 30 szt. (3 blistry x 10)",5.92
"Vivacor® tabl.(6,25 mg) - 60 szt. (6 blistrów x 10)",11.85
"Vividrin® krople do oczu, roztw.(20 mg/ml) - but. 10 ml",11.78
ViVita Energia i Ochrona kaps. - 60 szt.,34.75
Vivomixx kaps. - 10 szt.,37.99
Vivomixx kaps.(micro) - 30 szt.,48.99
Vivomixx krople doustne - 1 but. 5 ml z nakrętką z proszkiem 500 mg (2 sztuki),56.99
Vivomixx proszek do sporz. zaw. doustnej - 10 sasz.,85.99
Vixam tabl. powl.(75 mg) - 30 szt.,8.18
"Vixpo tabl. powl.(3 mg+0,02 mg) - 28 szt. (24 szt.+4 szt.)",39.74
"Vixpo tabl. powl.(3 mg+0,02 mg) - 84 szt.",105.07
Vitaminum B1 Polfarmex tabl.(25 mg) - 50 szt.,4.99
Vitaminum B1 Polfarmex tabl.(3 mg) - 50 szt.,3.49
Vitaminum B1 Richter tabl.(25 mg) - 50 szt.,4.76
Vitaminum B1 Richter tabl.(3 mg) - 50 szt.,3.59
Vitaminum B2 Teva tabl. drażowane(3 mg) - 50 szt.,4.78
Vitaminum B6 Polfarmex tabl.(50 mg) - 50 szt.,4.61
Vitaminum B6 Teva roztw. do wstrz.(25 mg/ml) - 5 amp. 2 ml,13.06
Vitaminum B6 Teva tabl.(50 mg) - 50 szt.,5.06
Vitaminum C Teva tabl. powl.(200 mg) - 50 szt.,6.45
Vitaminum C-Herbapol Wrocław tabl. drażowane(100 mg) - 30 szt.,3.62
Vitaminum C-Herbapol Wrocław tabl. drażowane(100 mg) - 60 szt.,5.62
Vitaminum E 300 mg kaps. miękkie(300 mg) - 30 szt.,10.22
Vitaminum E 400 mg Hasco kaps. miękkie(400 mg) - 30 szt.,10.71
Vitaminum E Hasco kaps. miękkie(100 mg) - 30 szt.,4.30
"Vitaminum E Hasco krople doustne, roztw.(300 mg/ml) - but. 10 ml",10.07
Vitaminum E Medana kaps. elast.(100 mg) - 30 szt.,3.56
Vitaminum E Medana kaps. elast.(200 mg) - 20 szt.,4.58
Vitaminum E Medana kaps. elast.(300 mg) - 20 szt.,9.46
Vitaminum E Medana kaps. elast.(400 mg) - 30 szt.,10.43
Vitaminum E Medana płyn doustny(300 mg/ml) - but. 10 ml,9.24
Vizarsin tabl. powl.(100 mg) - 12 szt.,165.93
Vizarsin tabl. powl.(100 mg) - 4 szt.,83.01
Vizarsin tabl. uleg. rozpad. w j. ustnej(100 mg) - 12 szt.,107.86
Vizarsin tabl. uleg. rozpad. w j. ustnej(100 mg) - 4 szt.,53.95
Vizarsin tabl. uleg. rozpad. w j. ustnej(50 mg) - 4 szt.,50.11
"Vizibim krople do oczu, roztw.(0,3 mg/ml) - 3 but. x 3 ml",8.96
"Vizibim krople do oczu, roztw.(0,3 mg/ml) - but. 3 ml",5.65
"Vizidor Duo krople do oczu, roztw.((20 mg+5 mg)/ml) - 1 but. 5 ml",5.14
"Vizidor Duo krople do oczu, roztw.((20 mg+5 mg)/ml) - 3 but. x 5 ml",8.00
"Vizidor krople do oczu, roztw.(20 mg/ml) - 1 but. 5 ml",6.72
"Vizidor krople do oczu, roztw.(20 mg/ml) - 3 but. x 5 ml",11.90
"Vizitrav krople do oczu, roztw.(40 mg/ml) - 3 pojemniki x 2,5 ml",17.67
"Vizitrav krople do oczu, roztw.(40 mg/ml) - pojemnik 2,5 ml",8.97
Vliwaktiv Ag opatrunek(10 x 10 cm) - 1 szt.,6.71
"Vliwaktiv Ag opatrunek, tamponada do ran głębokich(10 x 10 cm) - 1 szt.",3.86
Vliwaktiv opatrunek(10 x 10 cm) - 1 szt.,1.86
"Vliwasorb Adhesive opatrunek z superabsorbentem, samoprzylepny(12 x 12 cm) - 1 szt.",5.47
Vliwasorb Pro opatrunek(10 x 10 cm) - 1 szt.,2.59
"Vliwasorb Pro opatrunek(12,5 x 12,5 cm) - 1 szt.",3.05
Vitaminum E Omega Pharma kaps. miękkie(100 mg) - 30 szt.,4.10
Vitaminum E Omega Pharma kaps. miękkie(400 mg) - 30 szt.,9.69
Vitaminum E Synteza kaps. miękkie(200 mg) - 30 szt.,8.81
Vitaminum PP 200 Polfarmex tabl.(200 mg) - 20 szt. (1 blister x 20),8.23
Vitaminum PP 50 Polfarmex tabl.(50 mg) - 20 szt.,8.23
Vitaminum PP Omega Pharma tabl.(50 mg) - 20 szt.,1.62
Vitella Ictamo krem - 30 g,29.43
Vitella Ictamo krem - 75 g,58.84
Vitella Treox żel - 15 ml,31.74
Vitis GG Family proszek doustny smak truskawkowo-malinowy - 10 saszetek,12.89
Vitis GG kapsułki kaps. - 40 szt.,19.99
Vitis GG krople krople - 8 ml,18.89
